Date,Weekday,Pick Up Location,Destination,Distance (m),Price ($),Surge Multiplier,Rideshare App,Ride Type,Temp (C),Cloudiness (%),Pressure (MB),Rainfall (in),Humidity (%),Wind Speed (mph)
2018-11-26 03:40:46,Monday,North End,West End,1.23,7.0,1.0,Lyft,Lyft,41.02,87.0,1014.4,0.0,92.0,1.59
2018-11-26 03:40:46,Monday,North End,West End,1.23,5.0,1.0,Lyft,Shared,41.02,87.0,1014.4,0.0,92.0,1.59
2018-11-26 03:40:46,Monday,North End,West End,1.23,13.5,1.0,Lyft,Lux,41.02,87.0,1014.4,0.0,92.0,1.59
2018-11-26 03:40:46,Monday,North End,West End,1.23,19.5,1.0,Lyft,Lux Black,41.02,87.0,1014.4,0.0,92.0,1.59
2018-11-26 03:40:46,Monday,Fenway,Theatre District,2.96,11.0,1.0,Lyft,Lyft,40.84,88.0,1014.35,0.0,93.0,1.31
2018-11-26 03:40:46,Monday,Fenway,Theatre District,2.96,16.5,1.0,Lyft,Lyft XL,40.84,88.0,1014.35,0.0,93.0,1.31
2018-11-26 03:40:46,Monday,Fenway,Theatre District,2.96,34.0,1.0,Lyft,Lux Black XL,40.84,88.0,1014.35,0.0,93.0,1.31
2018-11-26 03:40:46,Monday,Fenway,Beacon Hill,2.4,19.5,1.25,Lyft,Lyft XL,40.84,88.0,1014.35,0.0,93.0,1.31
2018-11-26 03:40:46,Monday,Fenway,West End,2.83,16.5,1.0,Lyft,Lyft XL,40.84,88.0,1014.35,0.0,93.0,1.31
2018-11-26 04:40:55,Monday,Haymarket Square,North Station,0.55,10.5,1.0,Lyft,Lux,40.58,87.0,1014.18,0.0,93.0,2.55
2018-11-26 04:40:55,Monday,North Station,North End,1.08,7.0,1.0,Uber,WAV,40.76,88.0,1013.96,0.0,93.0,2.72
2018-11-26 04:40:55,Monday,North Station,North End,1.08,10.5,1.0,Uber,UberXL,40.76,88.0,1013.96,0.0,93.0,2.72
2018-11-26 04:40:55,Monday,North Station,North End,1.08,7.0,1.0,Uber,UberX,40.76,88.0,1013.96,0.0,93.0,2.72
2018-11-26 04:40:55,Monday,Haymarket Square,North Station,0.54,10.5,1.0,Lyft,Lyft XL,40.58,87.0,1014.18,0.0,93.0,2.55
2018-11-26 04:40:55,Monday,Financial District,South Station,0.39,7.0,1.0,Uber,WAV,40.5,87.0,1014.18,0.0,94.0,2.58
2018-11-26 04:40:55,Monday,Financial District,Northeastern University,4.73,0.0,1.0,Uber,Taxi,40.5,87.0,1014.18,0.0,94.0,2.58
2018-11-26 04:41:36,Monday,North End,Theatre District,1.41,10.5,1.0,Uber,UberX,40.61,87.0,1014.18,0.0,93.0,2.58
2018-11-26 04:41:36,Monday,Beacon Hill,North End,1.35,10.0,1.0,Uber,UberPool,40.62,86.0,1014.17,0.0,93.0,2.58
2018-11-26 04:41:36,Monday,Beacon Hill,North End,1.35,15.0,1.0,Uber,Black,40.62,86.0,1014.17,0.0,93.0,2.58
2018-11-26 04:41:36,Monday,Beacon Hill,North End,1.35,0.0,1.0,Uber,Taxi,40.62,86.0,1014.17,0.0,93.0,2.58
2018-11-26 04:41:36,Monday,Beacon Hill,North End,1.35,9.5,1.0,Uber,UberX,40.62,86.0,1014.17,0.0,93.0,2.58
2018-11-26 04:41:36,Monday,Beacon Hill,North End,1.35,9.5,1.0,Uber,WAV,40.62,86.0,1014.17,0.0,93.0,2.58
2018-11-26 04:41:37,Monday,Boston University,Theatre District,2.98,8.5,1.0,Uber,UberPool,40.66,86.0,1014.17,0.0,92.0,2.57
2018-11-26 04:41:37,Monday,Boston University,Theatre District,2.98,9.5,1.0,Uber,UberX,40.66,86.0,1014.17,0.0,92.0,2.57
2018-11-26 04:41:37,Monday,Financial District,Fenway,4.56,19.5,1.0,Lyft,Lyft XL,40.49,87.0,1014.18,0.0,94.0,2.6
2018-11-26 04:41:37,Monday,Financial District,South Station,0.52,16.5,1.0,Lyft,Lux Black,40.49,87.0,1014.18,0.0,94.0,2.6
2018-11-26 04:41:37,Monday,Financial District,South Station,0.52,9.0,1.0,Lyft,Lyft XL,40.49,87.0,1014.18,0.0,94.0,2.6
2018-11-26 04:41:37,Monday,Financial District,South Station,0.52,26.0,1.0,Lyft,Lux Black XL,40.49,87.0,1014.18,0.0,94.0,2.6
2018-11-26 04:41:37,Monday,Northeastern University,North Station,3.22,0.0,1.0,Uber,Taxi,40.32,86.0,1014.17,0.0,94.0,2.62
2018-11-26 04:41:37,Monday,Financial District,South Station,0.39,10.5,1.0,Uber,UberXL,40.49,87.0,1014.18,0.0,94.0,2.6
2018-11-26 04:41:37,Monday,Financial District,Fenway,4.48,37.0,1.0,Uber,Black SUV,40.49,87.0,1014.18,0.0,94.0,2.6
2018-11-26 04:41:37,Monday,Financial District,Fenway,4.48,13.5,1.0,Uber,WAV,40.49,87.0,1014.18,0.0,94.0,2.6
2018-11-26 04:41:37,Monday,Financial District,South Station,0.52,7.0,1.0,Lyft,Lyft,40.49,87.0,1014.18,0.0,94.0,2.6
2018-11-26 04:41:38,Monday,Back Bay,Boston University,1.44,8.5,1.0,Uber,WAV,40.63,86.0,1014.17,0.0,93.0,2.59
2018-11-26 04:43:18,Monday,Back Bay,South Station,1.36,16.5,1.0,Lyft,Lux Black,40.61,86.0,1014.17,0.0,93.0,2.65
2018-11-26 04:43:18,Monday,Back Bay,Northeastern University,1.22,0.0,1.0,Uber,Taxi,40.61,86.0,1014.17,0.0,93.0,2.65
2018-11-26 04:49:37,Monday,Back Bay,Fenway,1.34,26.5,1.0,Uber,Black SUV,40.72,95.0,1013.78,0.0,92.0,2.59
2018-11-26 04:49:37,Monday,Back Bay,Northeastern University,1.1,7.5,1.0,Uber,UberX,40.72,95.0,1013.78,0.0,92.0,2.59
2018-11-26 04:49:38,Monday,West End,Boston University,2.8,32.5,1.0,Uber,Black SUV,40.63,95.0,1013.79,0.0,92.0,2.54
2018-11-26 04:49:38,Monday,North End,Beacon Hill,2.45,22.5,1.5,Lyft,Lyft XL,40.75,95.0,1013.8,0.0,92.0,2.59
2018-11-26 04:55:44,Monday,Northeastern University,North Station,3.23,30.5,1.0,Uber,Black,40.56,94.0,1013.75,0.0,92.0,2.88
2018-11-26 04:55:44,Monday,Northeastern University,Theatre District,2.02,13.5,1.0,Lyft,Lyft XL,40.56,94.0,1013.75,0.0,92.0,2.88
2018-11-26 04:55:44,Monday,Financial District,Haymarket Square,1.0,16.5,1.0,Lyft,Lux Black,40.67,94.0,1013.76,0.0,92.0,2.92
2018-11-26 04:55:44,Monday,Financial District,Haymarket Square,0.92,11.0,1.0,Uber,UberXL,40.67,94.0,1013.76,0.0,92.0,2.92
2018-11-26 04:55:44,Monday,Financial District,South Station,0.39,7.0,1.0,Uber,WAV,40.67,94.0,1013.76,0.0,92.0,2.92
2018-11-26 04:55:44,Monday,Northeastern University,North Station,3.27,19.5,1.0,Lyft,Lyft XL,40.56,94.0,1013.75,0.0,92.0,2.88
2018-11-26 05:03:00,Monday,West End,Northeastern University,3.08,24.0,1.0,Uber,Black,40.58,94.0,1013.75,0.0,92.0,2.94
2018-11-26 05:03:00,Monday,West End,Northeastern University,3.08,9.0,1.0,Uber,UberPool,40.58,94.0,1013.75,0.0,92.0,2.94
2018-11-26 05:03:00,Monday,Haymarket Square,Theatre District,1.14,26.0,1.0,Uber,Black SUV,40.67,94.0,1013.75,0.0,92.0,2.98
2018-11-26 05:03:00,Monday,West End,Northeastern University,3.08,12.0,1.0,Uber,WAV,40.58,94.0,1013.75,0.0,92.0,2.94
2018-11-26 05:03:00,Monday,West End,Northeastern University,3.08,12.0,1.0,Uber,UberX,40.58,94.0,1013.75,0.0,92.0,2.94
2018-11-26 05:03:00,Monday,Haymarket Square,Theatre District,1.14,16.5,1.0,Uber,Black,40.67,94.0,1013.75,0.0,92.0,2.98
2018-11-26 05:03:00,Monday,West End,Northeastern University,3.08,34.0,1.0,Uber,Black SUV,40.58,94.0,1013.75,0.0,92.0,2.94
2018-11-26 05:03:01,Monday,South Station,Beacon Hill,2.58,31.5,1.0,Uber,Black SUV,40.62,94.0,1013.74,0.0,92.0,3.15
2018-11-26 05:13:05,Monday,Beacon Hill,Haymarket Square,1.35,0.0,1.0,Uber,Taxi,40.64,93.0,1013.76,0.0,92.0,2.99
2018-11-26 05:13:05,Monday,Beacon Hill,Haymarket Square,1.35,11.5,1.0,Uber,UberXL,40.64,93.0,1013.76,0.0,92.0,2.99
2018-11-26 05:13:05,Monday,Beacon Hill,Haymarket Square,1.35,7.5,1.0,Uber,UberX,40.64,93.0,1013.76,0.0,92.0,2.99
2018-11-26 05:13:05,Monday,Beacon Hill,Haymarket Square,1.35,8.0,1.0,Uber,UberX,40.64,93.0,1013.76,0.0,92.0,2.99
2018-11-26 05:13:05,Monday,Fenway,West End,2.72,31.5,1.0,Uber,Black SUV,40.44,92.0,1013.75,0.0,93.0,2.96
2018-11-26 05:13:05,Monday,Beacon Hill,Boston University,2.27,9.5,1.0,Uber,UberPool,40.64,93.0,1013.76,0.0,92.0,2.99
2018-11-26 05:13:05,Monday,Fenway,Beacon Hill,2.41,22.5,1.0,Lyft,Lux Black,40.44,92.0,1013.75,0.0,93.0,2.96
2018-11-26 05:13:05,Monday,Beacon Hill,Fenway,2.42,30.0,1.0,Lyft,Lux Black XL,40.64,93.0,1013.76,0.0,92.0,2.99
2018-11-26 05:13:05,Monday,Beacon Hill,Fenway,2.41,16.5,1.0,Lyft,Lux,40.64,93.0,1013.76,0.0,92.0,2.99
2018-11-26 05:13:05,Monday,Beacon Hill,Fenway,2.42,9.0,1.0,Lyft,Lyft,40.64,93.0,1013.76,0.0,92.0,2.99
2018-11-26 05:13:05,Monday,Fenway,Beacon Hill,2.41,3.5,1.0,Lyft,Shared,40.44,92.0,1013.75,0.0,93.0,2.96
2018-11-26 05:14:00,Monday,Boston University,Financial District,4.72,13.0,1.0,Uber,WAV,40.6,92.0,1013.75,0.0,92.0,2.85
2018-11-26 05:14:00,Monday,Boston University,Financial District,4.72,0.0,1.0,Uber,Taxi,40.6,92.0,1013.75,0.0,92.0,2.85
2018-11-26 05:14:00,Monday,Boston University,Financial District,4.72,39.5,1.0,Uber,Black SUV,40.6,92.0,1013.75,0.0,92.0,2.85
2018-11-26 05:14:00,Monday,Boston University,Back Bay,1.96,13.5,1.0,Lyft,Lyft XL,40.6,92.0,1013.75,0.0,92.0,2.85
2018-11-26 05:14:00,Monday,Boston University,North Station,3.39,0.0,1.0,Uber,Taxi,40.6,92.0,1013.75,0.0,92.0,2.85
2018-11-26 05:14:00,Monday,Boston University,Financial District,4.72,13.0,1.0,Uber,UberX,40.6,92.0,1013.75,0.0,92.0,2.85
2018-11-26 05:14:00,Monday,Boston University,Financial District,4.72,11.0,1.0,Uber,UberPool,40.6,92.0,1013.75,0.0,92.0,2.85
2018-11-26 05:14:00,Monday,Financial District,North End,1.21,0.0,1.0,Uber,Taxi,40.61,93.0,1013.77,0.0,92.0,3.12
2018-11-26 05:14:00,Monday,Theatre District,Boston University,2.62,0.0,1.0,Uber,Taxi,40.51,93.0,1013.76,0.0,93.0,3.11
2018-11-26 05:14:01,Monday,West End,South Station,1.72,19.5,1.0,Lyft,Lux Black,40.54,93.0,1013.77,0.0,92.0,2.96
2018-11-26 05:14:01,Monday,West End,South Station,1.72,7.0,1.0,Lyft,Shared,40.54,93.0,1013.77,0.0,92.0,2.96
2018-11-26 05:14:01,Monday,West End,South Station,1.72,9.0,1.0,Lyft,Lyft,40.54,93.0,1013.77,0.0,92.0,2.96
2018-11-26 05:14:01,Monday,West End,South Station,1.72,26.0,1.0,Lyft,Lux Black XL,40.54,93.0,1013.77,0.0,92.0,2.96
2018-11-26 05:14:01,Monday,West End,South Station,1.72,16.5,1.0,Lyft,Lux,40.54,93.0,1013.77,0.0,92.0,2.96
2018-11-26 05:17:46,Monday,Financial District,Boston University,5.7,12.5,1.0,Uber,UberPool,40.6,93.0,1013.77,0.0,92.0,3.13
2018-11-26 05:17:46,Monday,Boston University,West End,3.03,7.0,1.0,Lyft,Shared,40.59,92.0,1013.76,0.0,92.0,2.86
2018-11-26 05:17:46,Monday,Financial District,Boston University,5.7,14.0,1.0,Uber,WAV,40.6,93.0,1013.77,0.0,92.0,3.13
2018-11-26 05:17:46,Monday,Financial District,Haymarket Square,0.92,7.5,1.0,Uber,UberPool,40.6,93.0,1013.77,0.0,92.0,3.13
2018-11-26 05:17:46,Monday,Financial District,Boston University,5.7,48.0,1.0,Uber,Black SUV,40.6,93.0,1013.77,0.0,92.0,3.13
2018-11-26 05:17:46,Monday,Boston University,Back Bay,2.12,7.0,1.0,Lyft,Shared,40.59,92.0,1013.76,0.0,92.0,2.86
2018-11-26 05:17:46,Monday,Back Bay,Haymarket Square,2.28,22.5,1.0,Lyft,Lux Black,40.64,92.0,1013.76,0.0,92.0,3.02
2018-11-26 05:17:46,Monday,Financial District,Northeastern University,3.3,10.5,1.0,Uber,WAV,40.6,93.0,1013.77,0.0,92.0,3.13
2018-11-26 05:17:46,Monday,Financial District,Boston University,5.7,27.0,1.0,Uber,UberXL,40.6,93.0,1013.77,0.0,92.0,3.13
2018-11-26 05:17:46,Monday,Financial District,Haymarket Square,1.25,27.5,1.0,Uber,Black SUV,40.6,93.0,1013.77,0.0,92.0,3.13
2018-11-26 05:17:46,Monday,Boston University,North Station,3.39,11.0,1.0,Uber,UberX,40.59,92.0,1013.76,0.0,92.0,2.86
2018-11-26 05:17:46,Monday,Boston University,West End,3.04,21.0,1.0,Uber,Black,40.59,92.0,1013.76,0.0,92.0,2.86
2018-11-26 05:17:46,Monday,Financial District,Haymarket Square,1.25,10.5,1.0,Uber,UberXL,40.6,93.0,1013.77,0.0,92.0,3.13
2018-11-26 05:29:16,Monday,Theatre District,North End,1.57,0.0,1.0,Uber,Taxi,40.23,92.0,1013.8,0.0,94.0,2.78
2018-11-26 05:29:17,Monday,Northeastern University,Beacon Hill,2.46,19.5,1.0,Lyft,Lux Black,40.15,91.0,1013.79,0.0,94.0,2.75
2018-11-26 05:29:17,Monday,Northeastern University,Beacon Hill,2.46,9.0,1.0,Lyft,Lyft,40.15,91.0,1013.79,0.0,94.0,2.75
2018-11-26 05:29:17,Monday,Northeastern University,Beacon Hill,2.46,30.0,1.0,Lyft,Lux Black XL,40.15,91.0,1013.79,0.0,94.0,2.75
2018-11-26 05:29:17,Monday,Northeastern University,North Station,3.17,27.5,1.0,Lyft,Lux Black,40.15,91.0,1013.79,0.0,94.0,2.75
2018-11-26 05:29:18,Monday,South Station,West End,1.71,22.5,1.0,Lyft,Lux Black,40.28,92.0,1013.8,0.0,94.0,2.82
2018-11-26 05:29:18,Monday,South Station,Theatre District,1.08,5.0,1.0,Lyft,Shared,40.28,92.0,1013.8,0.0,94.0,2.82
2018-11-26 05:29:18,Monday,West End,Fenway,2.95,26.0,1.0,Lyft,Lux Black,40.28,92.0,1013.8,0.0,94.0,2.67
2018-11-26 05:29:18,Monday,West End,Fenway,2.99,7.0,1.0,Lyft,Shared,40.28,92.0,1013.8,0.0,94.0,2.67
2018-11-26 05:29:18,Monday,North Station,Boston University,3.15,16.5,1.0,Lyft,Lyft XL,40.34,92.0,1013.8,0.0,93.0,2.66
2018-11-26 05:36:25,Monday,North Station,South Station,2.12,13.5,1.0,Lyft,Lyft XL,40.6,90.0,1013.83,0.0,93.0,1.81
2018-11-26 05:36:25,Monday,Haymarket Square,West End,0.61,26.0,1.0,Uber,Black SUV,40.67,90.0,1013.83,0.0,92.0,1.83
2018-11-26 05:36:26,Monday,Theatre District,Boston University,4.74,27.5,1.0,Lyft,Lux,40.5,89.0,1013.83,0.0,93.0,1.85
2018-11-26 05:36:26,Monday,Theatre District,Haymarket Square,1.76,16.5,1.0,Lyft,Lyft XL,40.5,89.0,1013.83,0.0,93.0,1.85
2018-11-26 05:50:00,Monday,West End,Northeastern University,3.08,24.0,1.0,Uber,Black,40.36,100.0,1014.16,0.0,91.0,0.73
2018-11-26 05:50:00,Monday,West End,Northeastern University,3.08,0.0,1.0,Uber,Taxi,40.36,100.0,1014.16,0.0,91.0,0.73
2018-11-26 05:50:00,Monday,Beacon Hill,Northeastern University,1.97,20.5,1.0,Uber,Black,40.39,100.0,1014.16,0.0,91.0,0.72
2018-11-26 05:50:00,Monday,West End,Northeastern University,3.08,11.0,1.0,Uber,UberPool,40.36,100.0,1014.16,0.0,91.0,0.73
2018-11-26 05:50:00,Monday,West End,South Station,2.14,14.0,1.0,Uber,UberXL,40.36,100.0,1014.16,0.0,91.0,0.73
2018-11-26 06:14:16,Monday,Financial District,South Station,0.48,45.5,1.75,Lyft,Lux Black XL,40.5,100.0,1014.18,0.0,92.0,1.25
2018-11-26 06:14:16,Monday,Financial District,South Station,0.48,27.5,1.75,Lyft,Lux Black,40.5,100.0,1014.18,0.0,92.0,1.25
2018-11-26 06:14:16,Monday,Financial District,South Station,0.48,13.5,1.75,Lyft,Lyft XL,40.5,100.0,1014.18,0.0,92.0,1.25
2018-11-26 06:14:16,Monday,Financial District,South Station,0.39,0.0,1.0,Uber,Taxi,40.5,100.0,1014.18,0.0,92.0,1.25
2018-11-26 06:14:16,Monday,Boston University,West End,3.01,10.5,1.0,Lyft,Lyft,40.34,100.0,1014.17,0.0,91.0,1.07
2018-11-26 06:14:17,Monday,Haymarket Square,North Station,0.57,9.0,1.0,Lyft,Lyft XL,40.5,100.0,1014.19,0.0,91.0,1.23
2018-11-26 06:14:17,Monday,Back Bay,North End,7.34,15.5,1.0,Uber,UberPool,40.46,100.0,1014.18,0.0,91.0,1.16
2018-11-26 06:14:17,Monday,Haymarket Square,Back Bay,1.79,8.5,1.0,Uber,UberPool,40.5,100.0,1014.19,0.0,91.0,1.23
2018-11-26 06:14:17,Monday,Haymarket Square,Beacon Hill,1.29,7.0,1.0,Lyft,Lyft,40.5,100.0,1014.19,0.0,91.0,1.23
2018-11-26 06:14:17,Monday,West End,Northeastern University,3.0,10.5,1.0,Lyft,Lyft,40.4,100.0,1014.19,0.0,92.0,1.21
2018-11-26 06:14:17,Monday,West End,Northeastern University,3.0,16.5,1.0,Lyft,Lyft XL,40.4,100.0,1014.19,0.0,92.0,1.21
2018-11-26 06:14:17,Monday,West End,Northeastern University,3.0,22.5,1.0,Lyft,Lux Black,40.4,100.0,1014.19,0.0,92.0,1.21
2018-11-26 06:14:17,Monday,Beacon Hill,Haymarket Square,1.37,22.5,1.5,Lyft,Lux Black,40.46,100.0,1014.18,0.0,91.0,1.19
2018-11-26 06:14:17,Monday,West End,Northeastern University,3.0,19.5,1.0,Lyft,Lux,40.4,100.0,1014.19,0.0,92.0,1.21
2018-11-26 06:14:17,Monday,Haymarket Square,North Station,0.57,3.0,1.0,Lyft,Shared,40.5,100.0,1014.19,0.0,91.0,1.23
2018-11-26 06:14:17,Monday,Back Bay,North End,2.64,22.5,1.0,Lyft,Lux Black,40.46,100.0,1014.18,0.0,91.0,1.16
2018-11-26 06:14:17,Monday,Haymarket Square,North Station,0.57,16.5,1.0,Lyft,Lux Black,40.5,100.0,1014.19,0.0,91.0,1.23
2018-11-26 06:14:17,Monday,Haymarket Square,North Station,0.57,7.0,1.0,Lyft,Lyft,40.5,100.0,1014.19,0.0,91.0,1.23
2018-11-26 06:14:17,Monday,West End,Boston University,2.8,23.0,1.0,Uber,Black,40.4,100.0,1014.19,0.0,92.0,1.21
2018-11-26 06:14:17,Monday,Beacon Hill,North End,1.51,18.5,1.0,Uber,Black,40.46,100.0,1014.18,0.0,91.0,1.19
2018-11-26 06:14:17,Monday,Beacon Hill,North End,1.51,17.0,1.0,Uber,UberPool,40.46,100.0,1014.18,0.0,91.0,1.19
2018-11-26 06:15:15,Monday,Back Bay,Fenway,1.43,16.5,1.0,Lyft,Lux Black,40.47,100.0,1014.18,0.0,91.0,1.17
2018-11-26 06:15:15,Monday,Beacon Hill,North End,2.19,8.0,1.0,Uber,WAV,40.47,100.0,1014.18,0.0,91.0,1.21
2018-11-26 06:15:15,Monday,Haymarket Square,Back Bay,2.3,9.5,1.0,Uber,WAV,40.51,100.0,1014.19,0.0,91.0,1.25
2018-11-26 06:15:15,Monday,Theatre District,Haymarket Square,1.72,16.5,1.0,Lyft,Lux,40.41,100.0,1014.18,0.0,92.0,1.23
2018-11-26 06:15:15,Monday,Beacon Hill,North End,2.19,12.5,1.0,Uber,UberXL,40.47,100.0,1014.18,0.0,91.0,1.21
2018-11-26 06:15:15,Monday,Beacon Hill,North End,2.19,0.0,1.0,Uber,Taxi,40.47,100.0,1014.18,0.0,91.0,1.21
2018-11-26 06:15:15,Monday,Theatre District,North End,1.71,13.5,1.0,Lyft,Lyft XL,40.41,100.0,1014.18,0.0,92.0,1.23
2018-11-26 06:15:15,Monday,Theatre District,North End,1.71,27.5,1.0,Lyft,Lux Black XL,40.41,100.0,1014.18,0.0,92.0,1.23
2018-11-26 06:15:15,Monday,Beacon Hill,North End,2.19,16.5,1.0,Uber,Black,40.47,100.0,1014.18,0.0,91.0,1.21
2018-11-26 06:15:15,Monday,Theatre District,North End,1.71,16.5,1.0,Lyft,Lux,40.41,100.0,1014.18,0.0,92.0,1.23
2018-11-26 06:15:15,Monday,Beacon Hill,North End,2.19,27.5,1.0,Uber,Black SUV,40.47,100.0,1014.18,0.0,91.0,1.21
2018-11-26 06:15:16,Monday,Northeastern University,Back Bay,1.27,13.5,1.0,Lyft,Lux,40.33,100.0,1014.17,0.0,92.0,1.14
2018-11-26 06:15:16,Monday,West End,Northeastern University,3.08,10.5,1.0,Uber,UberX,40.41,100.0,1014.19,0.0,92.0,1.22
2018-11-26 06:15:16,Monday,Northeastern University,Back Bay,1.27,16.5,1.0,Lyft,Lux Black,40.33,100.0,1014.17,0.0,92.0,1.14
2018-11-26 06:15:16,Monday,Northeastern University,Back Bay,1.27,11.0,1.0,Lyft,Lyft XL,40.33,100.0,1014.17,0.0,92.0,1.14
2018-11-26 06:15:16,Monday,Northeastern University,Theatre District,1.89,8.5,1.0,Uber,WAV,40.33,100.0,1014.17,0.0,92.0,1.14
2018-11-26 06:15:16,Monday,Northeastern University,West End,2.88,9.5,1.0,Uber,WAV,40.33,100.0,1014.17,0.0,92.0,1.14
2018-11-26 06:15:16,Monday,Northeastern University,West End,2.88,25.0,1.0,Uber,Black,40.33,100.0,1014.17,0.0,92.0,1.14
2018-11-26 06:15:16,Monday,Northeastern University,West End,2.88,33.0,1.0,Uber,Black SUV,40.33,100.0,1014.17,0.0,92.0,1.14
2018-11-26 06:15:16,Monday,North Station,Boston University,3.01,11.0,1.0,Uber,UberPool,40.46,100.0,1014.19,0.0,92.0,1.23
2018-11-26 06:15:16,Monday,Northeastern University,West End,2.88,9.0,1.0,Uber,UberPool,40.33,100.0,1014.17,0.0,92.0,1.14
2018-11-26 06:16:15,Monday,West End,Northeastern University,3.05,19.5,1.0,Lyft,Lux,40.42,100.0,1014.18,0.0,92.0,1.23
2018-11-26 06:16:15,Monday,Financial District,North End,1.22,19.5,1.0,Lyft,Lux Black,40.51,100.0,1014.18,0.0,92.0,1.28
2018-11-26 06:16:15,Monday,Financial District,North End,1.22,13.5,1.0,Lyft,Lyft XL,40.51,100.0,1014.18,0.0,92.0,1.28
2018-11-26 06:16:15,Monday,Financial District,North End,1.22,27.5,1.0,Lyft,Lux Black XL,40.51,100.0,1014.18,0.0,92.0,1.28
2018-11-26 06:16:15,Monday,Financial District,North End,1.22,7.0,1.0,Lyft,Lyft,40.51,100.0,1014.18,0.0,92.0,1.28
2018-11-26 06:16:15,Monday,Financial District,North End,1.22,13.5,1.0,Lyft,Lux,40.51,100.0,1014.18,0.0,92.0,1.28
2018-11-26 06:16:15,Monday,Northeastern University,Beacon Hill,2.61,0.0,1.0,Uber,Taxi,40.33,100.0,1014.17,0.0,92.0,1.16
2018-11-26 06:16:15,Monday,Northeastern University,Back Bay,1.32,16.5,1.0,Lyft,Lux Black,40.33,100.0,1014.17,0.0,92.0,1.16
2018-11-26 06:16:15,Monday,Beacon Hill,Haymarket Square,1.38,16.5,1.0,Lyft,Lux Black,40.47,100.0,1014.18,0.0,91.0,1.22
2018-11-26 06:16:15,Monday,Northeastern University,Beacon Hill,2.61,15.0,1.0,Uber,UberXL,40.33,100.0,1014.17,0.0,92.0,1.16
2018-11-26 06:16:15,Monday,Northeastern University,Beacon Hill,2.61,20.5,1.0,Uber,Black,40.33,100.0,1014.17,0.0,92.0,1.16
2018-11-26 06:16:16,Monday,Back Bay,South Station,1.34,16.5,1.0,Lyft,Lux,40.47,100.0,1014.18,0.0,91.0,1.19
2018-11-26 06:16:16,Monday,Back Bay,South Station,1.34,22.5,1.0,Lyft,Lux Black,40.47,100.0,1014.18,0.0,91.0,1.19
2018-11-26 06:16:16,Monday,Back Bay,North End,2.99,27.5,1.0,Lyft,Lux Black,40.47,100.0,1014.18,0.0,91.0,1.19
2018-11-26 06:16:16,Monday,Back Bay,North End,2.99,38.5,1.0,Lyft,Lux Black XL,40.47,100.0,1014.18,0.0,91.0,1.19
2018-11-26 06:16:16,Monday,Back Bay,South Station,1.34,10.5,1.0,Lyft,Lyft,40.47,100.0,1014.18,0.0,91.0,1.19
2018-11-26 06:19:04,Monday,North End,Beacon Hill,1.46,19.5,1.0,Uber,Black,40.58,100.0,1014.19,0.0,91.0,1.31
2018-11-26 06:19:04,Monday,North End,Beacon Hill,1.46,0.0,1.0,Uber,Taxi,40.58,100.0,1014.19,0.0,91.0,1.31
2018-11-26 06:19:04,Monday,North End,Beacon Hill,1.46,26.5,1.0,Uber,Black SUV,40.58,100.0,1014.19,0.0,91.0,1.31
2018-11-26 06:19:04,Monday,Haymarket Square,Financial District,1.0,0.0,1.0,Uber,Taxi,40.53,100.0,1014.19,0.0,91.0,1.3
2018-11-26 06:19:04,Monday,North End,Theatre District,1.41,11.0,1.0,Uber,UberPool,40.58,100.0,1014.19,0.0,91.0,1.31
2018-11-26 06:24:02,Monday,South Station,North Station,2.38,9.5,1.0,Uber,UberX,43.92,100.0,1014.18,0.0,81.0,1.38
2018-11-26 06:24:02,Monday,South Station,North Station,2.38,29.5,1.0,Uber,Black SUV,43.92,100.0,1014.18,0.0,81.0,1.38
2018-11-26 06:24:02,Monday,South Station,North Station,2.38,19.5,1.0,Uber,Black,43.92,100.0,1014.18,0.0,81.0,1.38
2018-11-26 06:24:02,Monday,South Station,North Station,2.38,9.5,1.0,Uber,WAV,43.92,100.0,1014.18,0.0,81.0,1.38
2018-11-26 06:24:02,Monday,Fenway,West End,2.71,18.0,1.0,Uber,UberXL,40.28,100.0,1014.16,0.0,92.0,1.22
2018-11-26 06:24:02,Monday,South Station,Theatre District,1.19,10.5,1.75,Lyft,Lyft,43.92,100.0,1014.18,0.0,81.0,1.38
2018-11-26 06:24:02,Monday,Fenway,Theatre District,2.38,10.0,1.0,Uber,UberPool,40.28,100.0,1014.16,0.0,92.0,1.22
2018-11-26 06:24:02,Monday,South Station,Theatre District,1.03,26.0,1.0,Lyft,Lux Black XL,43.92,100.0,1014.18,0.0,81.0,1.38
2018-11-26 06:24:02,Monday,South Station,Financial District,0.54,7.0,1.0,Uber,UberX,43.92,100.0,1014.18,0.0,81.0,1.38
2018-11-26 06:24:02,Monday,Fenway,Beacon Hill,3.55,10.0,1.0,Uber,UberPool,40.28,100.0,1014.16,0.0,92.0,1.22
2018-11-26 06:24:02,Monday,Fenway,Beacon Hill,3.55,35.0,1.0,Uber,Black SUV,40.28,100.0,1014.16,0.0,92.0,1.22
2018-11-26 06:24:02,Monday,Fenway,Beacon Hill,2.96,10.5,1.0,Uber,UberX,40.28,100.0,1014.16,0.0,92.0,1.22
2018-11-26 06:24:02,Monday,Fenway,Beacon Hill,2.96,16.5,1.0,Uber,UberXL,40.28,100.0,1014.16,0.0,92.0,1.22
